sample_id,model,phase,ground_truth_len,prediction_len,cer,wer,has_prediction
voc2007_scan_item10-_35,mistral_document_ai,Phase 1 (OCR),320,1126,0.9281805745554036,0.9707865168539326,True
voc2007_scan_item10-_36,mistral_document_ai,Phase 1 (OCR),440,1392,0.9625832906201948,1.0,True
voc2007_scan_item10-_37,mistral_document_ai,Phase 1 (OCR),370,934,0.769394261424017,2.576923076923077,True
voc2007_scan_item10-_38,mistral_document_ai,Phase 1 (OCR),453,1092,0.7388535031847133,3.3636363636363638,True
voc2007_scan_item10-_39,mistral_document_ai,Phase 1 (OCR),287,519,0.7157534246575342,0.8352941176470589,True
voc2007_scan_item10-_4,mistral_document_ai,Phase 1 (OCR),456,828,0.6781115879828327,0.8406374501992032,True
voc2007_scan_item10-_40,mistral_document_ai,Phase 1 (OCR),247,616,0.815112540192926,1.9130434782608696,True
voc2007_scan_item10-_41,mistral_document_ai,Phase 1 (OCR),288,927,0.9077954735959766,0.9521276595744681,True
voc2007_scan_item10-_42,mistral_document_ai,Phase 1 (OCR),287,755,0.8039473684210526,2.2083333333333335,True
voc2007_scan_item10-_43,mistral_document_ai,Phase 1 (OCR),288,817,0.8121212121212121,2.0384615384615383,True
voc2007_scan_item10-_44,mistral_document_ai,Phase 1 (OCR),440,817,0.6637744034707158,0.8062015503875969,True
voc2007_scan_item10-_45,mistral_document_ai,Phase 1 (OCR),440,1338,0.9177001127395716,0.9703153988868275,True
voc2007_scan_item10-_46,mistral_document_ai,Phase 1 (OCR),237,616,0.8221153846153846,1.72,True
voc2007_scan_item10-_47,mistral_document_ai,Phase 1 (OCR),287,489,0.7158469945355191,0.8280254777070064,True
voc2007_scan_item10-_48,mistral_document_ai,Phase 1 (OCR),287,753,0.8144736842105263,2.2083333333333335,True
voc2007_scan_item10-_49,mistral_document_ai,Phase 1 (OCR),241,580,0.8139931740614335,1.8695652173913044,True
voc2007_scan_item10-_5,mistral_document_ai,Phase 1 (OCR),313,845,0.8063380281690141,2.4545454545454546,True
voc2007_scan_item10-_50,mistral_document_ai,Phase 1 (OCR),287,480,0.8020408163265306,0.8904109589041096,True
voc2007_scan_item10-_51,mistral_document_ai,Phase 1 (OCR),369,2348,0.9744897959183674,1.0,True
voc2007_scan_item10-_52,mistral_document_ai,Phase 1 (OCR),370,1077,0.7926940639269406,2.09375,True
voc2007_scan_item10-_53,mistral_document_ai,Phase 1 (OCR),243,425,0.7510373443983402,0.8478260869565217,True
voc2007_scan_item10-_54,mistral_document_ai,Phase 1 (OCR),457,1139,0.7443280977312391,3.409090909090909,True
voc2007_scan_item10-_55,mistral_document_ai,Phase 1 (OCR),372,1010,0.7864173228346457,2.033333333333333,True
voc2007_scan_item10-_56,mistral_document_ai,Phase 1 (OCR),470,1766,0.8161308516638466,1.2388059701492538,True
voc2007_scan_item10-_57,mistral_document_ai,Phase 1 (OCR),409,686,0.699228791773779,0.7889908256880734,True
voc2007_scan_item10-_58,mistral_document_ai,Phase 1 (OCR),455,723,0.6156763590391909,0.7692307692307693,True
voc2007_scan_item10-_59,mistral_document_ai,Phase 1 (OCR),368,492,0.6423076923076924,0.813953488372093,True
voc2007_scan_item10-_6,mistral_document_ai,Phase 1 (OCR),405,1215,0.7931316434995912,2.2058823529411766,True
voc2007_scan_item10-_60,mistral_document_ai,Phase 1 (OCR),313,480,0.7214022140221402,0.8407643312101911,True
voc2007_scan_item10-_61,mistral_document_ai,Phase 1 (OCR),405,1150,0.787012987012987,3.5714285714285716,True
voc2007_scan_item10-_62,mistral_document_ai,Phase 1 (OCR),453,1091,0.738615664845173,3.3636363636363638,True
voc2007_scan_item10-_63,mistral_document_ai,Phase 1 (OCR),370,606,0.6939078751857355,0.847457627118644,True
voc2007_scan_item10-_64,mistral_document_ai,Phase 1 (OCR),313,519,0.837696335078534,0.9370629370629371,True
voc2007_scan_item10-_65,mistral_document_ai,Phase 1 (OCR),405,1153,0.7855297157622739,2.7777777777777777,True
voc2007_scan_item10-_66,mistral_document_ai,Phase 1 (OCR),453,852,0.6684723726977249,0.8165137614678899,True
voc2007_scan_item10-_67,mistral_document_ai,Phase 1 (OCR),441,1144,0.7558644656820156,2.3870967741935485,True
voc2007_scan_item10-_68,mistral_document_ai,Phase 1 (OCR),453,1137,0.7447916666666666,3.409090909090909,True
voc2007_scan_item10-_69,mistral_document_ai,Phase 1 (OCR),368,732,0.7202380952380952,0.8838174273858921,True
voc2007_scan_item10-_7,mistral_document_ai,Phase 1 (OCR),287,754,0.8055190538764783,2.2083333333333335,True
voc2007_scan_item10-_70,mistral_document_ai,Phase 1 (OCR),313,846,0.8091334894613583,2.5,True
voc2007_scan_item10-_71,mistral_document_ai,Phase 1 (OCR),406,1184,0.7909319899244333,1.7619047619047619,True
voc2007_scan_item10-_72,mistral_document_ai,Phase 1 (OCR),455,1739,0.9211711711711712,0.9566517189835575,True
voc2007_scan_item10-_73,mistral_document_ai,Phase 1 (OCR),368,1161,0.9175050301810865,0.974304068522484,True
voc2007_scan_item10-_74,mistral_document_ai,Phase 1 (OCR),313,538,0.6898839137645107,0.8411764705882353,True
voc2007_scan_item10-_75,mistral_document_ai,Phase 1 (OCR),368,584,0.6967840735068913,0.8571428571428571,True
voc2007_scan_item10-_76,mistral_document_ai,Phase 1 (OCR),313,820,0.8024242424242424,2.1153846153846154,True
voc2007_scan_item10-_77,mistral_document_ai,Phase 1 (OCR),405,1168,0.7902813299232737,2.4193548387096775,True
voc2007_scan_item10-_78,mistral_document_ai,Phase 1 (OCR),453,1137,0.7458515283842795,3.3636363636363638,True
voc2007_scan_item10-_79,mistral_document_ai,Phase 1 (OCR),260,753,0.8496042216358839,2.0,True
voc2007_scan_item10-_8,mistral_document_ai,Phase 1 (OCR),454,665,0.6639784946236559,0.7868020304568528,True
voc2007_scan_item10-_80,mistral_document_ai,Phase 1 (OCR),362,625,0.9475113122171945,1.0,True
voc2007_scan_item10-_81,mistral_document_ai,Phase 1 (OCR),287,817,0.8179611650485437,1.962962962962963,True
voc2007_scan_item10-_82,mistral_document_ai,Phase 1 (OCR),287,817,0.8156626506024096,1.606060606060606,True
voc2007_scan_item10-_83,mistral_document_ai,Phase 1 (OCR),244,526,0.7560137457044673,0.8857142857142857,True
voc2007_scan_item10-_84,mistral_document_ai,Phase 1 (OCR),289,568,0.7198142414860681,0.8663101604278075,True
voc2007_scan_item10-_9,mistral_document_ai,Phase 1 (OCR),368,1005,0.787192118226601,2.0,True
voc2007_illu_item10+_D_1,gpt-5-mini,Phase 2 (VLM),617,616,0.5874877810361682,0.45045045045045046,True
voc2007_illu_item10+_D_2,gpt-5-mini,Phase 2 (VLM),505,502,0.6293103448275862,0.5217391304347826,True
voc2007_illu_item10+_D_3,gpt-5-mini,Phase 2 (VLM),582,583,0.5683646112600537,0.6239316239316239,True
voc2007_illu_item10+_D_4,gpt-5-mini,Phase 2 (VLM),583,571,0.5409429280397022,0.43564356435643564,True
voc2007_illu_item10+_D_5,gpt-5-mini,Phase 2 (VLM),444,431,0.6853396901072706,0.6049382716049383,True
voc2007_illu_item10+_LD_1,gpt-5-mini,Phase 2 (VLM),948,939,0.48565430370888735,0.24183006535947713,True
voc2007_illu_item10+_LD_2,gpt-5-mini,Phase 2 (VLM),949,945,0.48845346396081174,0.1935483870967742,True
voc2007_illu_item10+_LD_3,gpt-5-mini,Phase 2 (VLM),947,957,0.456245325355273,0.16666666666666666,True
voc2007_illu_item10+_LD_4,gpt-5-mini,Phase 2 (VLM),948,952,0.4488993710691824,0.15432098765432098,True
voc2007_illu_item10+_LT_1,gpt-5-mini,Phase 2 (VLM),949,954,0.35337650323774283,0.12048192771084337,True
voc2007_illu_item10+_LT_2,gpt-5-mini,Phase 2 (VLM),948,945,0.3381226053639847,0.22580645161290322,True
voc2007_illu_item10+_LT_3,gpt-5-mini,Phase 2 (VLM),948,942,0.4908321579689704,0.2662337662337662,True
voc2007_illu_item10+_LT_4,gpt-5-mini,Phase 2 (VLM),917,931,0.4829339143064633,0.19753086419753085,True
voc2007_illu_item10+_L_1,gpt-5-mini,Phase 2 (VLM),926,930,0.4953405017921147,0.32903225806451614,True
voc2007_illu_item10+_L_2,gpt-5-mini,Phase 2 (VLM),950,947,0.4845505617977528,0.267515923566879,True
voc2007_illu_item10+_L_3,gpt-5-mini,Phase 2 (VLM),918,939,0.47079037800687284,0.33116883116883117,True
voc2007_illu_item10+_L_4,gpt-5-mini,Phase 2 (VLM),949,960,0.47454031117397455,0.1301775147928994,True
voc2007_illu_item10+_L_5,gpt-5-mini,Phase 2 (VLM),950,945,0.456390977443609,0.2597402597402597,True
voc2007_illu_item10+_RD_1,gpt-5-mini,Phase 2 (VLM),583,595,0.5676392572944297,0.415929203539823,True
voc2007_illu_item10+_RD_2,gpt-5-mini,Phase 2 (VLM),585,581,0.533816425120773,0.43,True
voc2007_illu_item10+_RD_3,gpt-5-mini,Phase 2 (VLM),457,434,0.5934819897084048,0.4810126582278481,True
voc2007_illu_item10+_RD_4,gpt-5-mini,Phase 2 (VLM),583,584,0.5574650912996778,0.42718446601941745,True
voc2007_illu_item10+_RT_1,gpt-5-mini,Phase 2 (VLM),949,951,0.4776978417266187,0.2848101265822785,True
voc2007_illu_item10+_RT_2,gpt-5-mini,Phase 2 (VLM),949,969,0.514061478090255,0.1686046511627907,True
voc2007_illu_item10+_RT_3,gpt-5-mini,Phase 2 (VLM),948,948,0.46226415094339623,0.3821656050955414,True
voc2007_illu_item10+_RT_4,gpt-5-mini,Phase 2 (VLM),948,971,0.48132780082987553,0.21839080459770116,True
voc2007_illu_item10+_R_1,gpt-5-mini,Phase 2 (VLM),948,947,0.4776006074411541,0.3475609756097561,True
voc2007_illu_item10+_R_2,gpt-5-mini,Phase 2 (VLM),948,952,0.5742857142857143,0.2911392405063291,True
voc2007_illu_item10+_R_3,gpt-5-mini,Phase 2 (VLM),947,935,0.6517681728880157,0.2967741935483871,True
voc2007_illu_item10+_R_4,gpt-5-mini,Phase 2 (VLM),950,959,0.45564821834723274,0.3,True
voc2007_illu_item10+_R_5,gpt-5-mini,Phase 2 (VLM),949,941,0.4454477050413845,0.2679738562091503,True
voc2007_illu_item10+_T_1,gpt-5-mini,Phase 2 (VLM),951,966,0.5194462755438365,0.2529411764705882,True
voc2007_illu_item10+_T_2,gpt-5-mini,Phase 2 (VLM),951,970,0.5391146149181322,0.1676300578034682,True
voc2007_illu_item10+_T_3,gpt-5-mini,Phase 2 (VLM),919,928,0.5785024154589372,0.24539877300613497,True
voc2007_illu_item10+_T_4,gpt-5-mini,Phase 2 (VLM),948,964,0.508958195089582,0.15476190476190477,True
voc2007_illu_item10-_D_1,gpt-5-mini,Phase 2 (VLM),453,444,0.6027397260273972,0.47058823529411764,True
voc2007_illu_item10-_D_10,gpt-5-mini,Phase 2 (VLM),313,301,0.6666666666666666,0.7708333333333334,True
voc2007_illu_item10-_D_2,gpt-5-mini,Phase 2 (VLM),368,376,0.6464088397790055,0.65,True
voc2007_illu_item10-_D_3,gpt-5-mini,Phase 2 (VLM),467,456,0.5392561983471075,0.56,True
voc2007_illu_item10-_D_4,gpt-5-mini,Phase 2 (VLM),369,357,0.604089219330855,0.6065573770491803,True
voc2007_illu_item10-_D_5,gpt-5-mini,Phase 2 (VLM),406,400,0.665266106442577,0.4305555555555556,True
voc2007_illu_item10-_D_6,gpt-5-mini,Phase 2 (VLM),312,301,0.6521739130434783,0.782608695652174,True
voc2007_illu_item10-_D_7,gpt-5-mini,Phase 2 (VLM),286,282,0.7014314928425358,0.6140350877192983,True
voc2007_illu_item10-_D_8,gpt-5-mini,Phase 2 (VLM),286,278,0.7658959537572254,0.7884615384615384,True
voc2007_illu_item10-_D_9,gpt-5-mini,Phase 2 (VLM),405,406,0.6406685236768802,0.24691358024691357,True
voc2007_illu_item10-_LD_1,gpt-5-mini,Phase 2 (VLM),261,242,0.7413394919168591,0.8444444444444444,True
voc2007_illu_item10-_LD_10,gpt-5-mini,Phase 2 (VLM),453,435,0.599195710455764,0.5522388059701493,True
voc2007_illu_item10-_LD_11,gpt-5-mini,Phase 2 (VLM),260,247,0.7312775330396476,0.8478260869565217,True
voc2007_illu_item10-_LD_2,gpt-5-mini,Phase 2 (VLM),368,356,0.6193293885601578,0.8653846153846154,True
voc2007_illu_item10-_LD_3,gpt-5-mini,Phase 2 (VLM),247,234,0.7146118721461188,1.0,True
voc2007_illu_item10-_LD_4,gpt-5-mini,Phase 2 (VLM),453,451,0.6160714285714286,0.2597402597402597,True
voc2007_illu_item10-_LD_5,gpt-5-mini,Phase 2 (VLM),313,300,0.7046783625730995,0.8723404255319149,True
voc2007_illu_item10-_LD_6,gpt-5-mini,Phase 2 (VLM),393,376,0.6318493150684932,0.6865671641791045,True
voc2007_illu_item10-_LD_7,gpt-5-mini,Phase 2 (VLM),373,366,0.6254125412541254,0.5645161290322581,True
voc2007_illu_item10-_LD_8,gpt-5-mini,Phase 2 (VLM),261,263,0.7964071856287425,0.5901639344262295,True
voc2007_illu_item10-_LD_9,gpt-5-mini,Phase 2 (VLM),260,247,0.7132867132867133,0.8260869565217391,True
voc2007_illu_item10-_LT_1,gpt-5-mini,Phase 2 (VLM),289,274,0.6953846153846154,0.8863636363636364,True
voc2007_illu_item10-_LT_10,gpt-5-mini,Phase 2 (VLM),287,292,0.6436285097192225,0.3389830508474576,True
voc2007_illu_item10-_LT_11,gpt-5-mini,Phase 2 (VLM),244,239,0.7737704918032787,0.5333333333333333,True
voc2007_illu_item10-_LT_2,gpt-5-mini,Phase 2 (VLM),289,275,0.6995614035087719,0.8571428571428571,True
voc2007_illu_item10-_LT_3,gpt-5-mini,Phase 2 (VLM),368,362,0.6415770609318996,0.9056603773584906,True
voc2007_illu_item10-_LT_4,gpt-5-mini,Phase 2 (VLM),405,410,0.6297872340425532,0.2911392405063291,True
voc2007_illu_item10-_LT_5,gpt-5-mini,Phase 2 (VLM),456,453,0.6078680203045685,0.5942028985507246,True
voc2007_illu_item10-_LT_6,gpt-5-mini,Phase 2 (VLM),313,302,0.6893939393939394,0.8958333333333334,True
voc2007_illu_item10-_LT_7,gpt-5-mini,Phase 2 (VLM),405,413,0.6017543859649123,0.25,True
voc2007_illu_item10-_LT_8,gpt-5-mini,Phase 2 (VLM),287,289,0.6493150684931507,0.2711864406779661,True
voc2007_illu_item10-_LT_9,gpt-5-mini,Phase 2 (VLM),454,439,0.6183206106870229,0.6911764705882353,True
voc2007_illu_item10-_L_1,gpt-5-mini,Phase 2 (VLM),368,362,0.6296992481203008,0.8679245283018868,True
voc2007_illu_item10-_L_10,gpt-5-mini,Phase 2 (VLM),287,289,0.6743215031315241,0.2542372881355932,True
voc2007_illu_item10-_L_2,gpt-5-mini,Phase 2 (VLM),293,300,0.6842105263157895,0.4067796610169492,True
voc2007_illu_item10-_L_3,gpt-5-mini,Phase 2 (VLM),287,292,0.6760828625235404,0.3064516129032258,True
voc2007_illu_item10-_L_4,gpt-5-mini,Phase 2 (VLM),453,451,0.6051282051282051,0.2692307692307692,True
voc2007_illu_item10-_L_5,gpt-5-mini,Phase 2 (VLM),368,364,0.6338983050847458,0.47619047619047616,True
voc2007_illu_item10-_L_6,gpt-5-mini,Phase 2 (VLM),313,307,0.7481840193704601,0.5666666666666667,True
voc2007_illu_item10-_L_7,gpt-5-mini,Phase 2 (VLM),370,367,0.6180555555555556,0.3835616438356164,True
voc2007_illu_item10-_L_8,gpt-5-mini,Phase 2 (VLM),406,397,0.6451612903225806,0.4927536231884058,True
voc2007_illu_item10-_L_9,gpt-5-mini,Phase 2 (VLM),362,363,0.6445497630331753,0.6875,True
voc2007_illu_item10-_RD_1,gpt-5-mini,Phase 2 (VLM),313,294,0.7243150684931506,0.509090909090909,True
voc2007_illu_item10-_RD_10,gpt-5-mini,Phase 2 (VLM),313,315,0.7168576104746317,0.49206349206349204,True
voc2007_illu_item10-_RD_11,gpt-5-mini,Phase 2 (VLM),368,374,0.6318681318681318,0.8947368421052632,True
voc2007_illu_item10-_RD_2,gpt-5-mini,Phase 2 (VLM),320,321,0.724233983286908,0.38333333333333336,True
voc2007_illu_item10-_RD_3,gpt-5-mini,Phase 2 (VLM),440,436,0.6183844011142061,0.5352112676056338,True
voc2007_illu_item10-_RD_4,gpt-5-mini,Phase 2 (VLM),370,367,0.6223776223776224,0.6190476190476191,True
voc2007_illu_item10-_RD_5,gpt-5-mini,Phase 2 (VLM),453,444,0.5756013745704467,0.38666666666666666,True
voc2007_illu_item10-_RD_6,gpt-5-mini,Phase 2 (VLM),287,276,0.6643518518518519,0.8260869565217391,True
voc2007_illu_item10-_RD_7,gpt-5-mini,Phase 2 (VLM),247,248,0.7407407407407407,0.76,True
voc2007_illu_item10-_RD_8,gpt-5-mini,Phase 2 (VLM),288,282,0.6673387096774194,0.4807692307692308,True
voc2007_illu_item10-_RD_9,gpt-5-mini,Phase 2 (VLM),287,287,0.6318407960199005,0.38596491228070173,True
voc2007_illu_item10-_RT_1,gpt-5-mini,Phase 2 (VLM),369,385,0.5784543325526932,0.44776119402985076,True
voc2007_illu_item10-_RT_10,gpt-5-mini,Phase 2 (VLM),313,301,0.664783427495292,0.8085106382978723,True
voc2007_illu_item10-_RT_11,gpt-5-mini,Phase 2 (VLM),406,408,0.6103286384976526,0.3815789473684211,True
voc2007_illu_item10-_RT_2,gpt-5-mini,Phase 2 (VLM),370,361,0.6234887737478411,0.6229508196721312,True
voc2007_illu_item10-_RT_3,gpt-5-mini,Phase 2 (VLM),243,244,0.7303102625298329,0.75,True
voc2007_illu_item10-_RT_4,gpt-5-mini,Phase 2 (VLM),457,454,0.6274509803921569,0.24050632911392406,True
voc2007_illu_item10-_RT_5,gpt-5-mini,Phase 2 (VLM),372,365,0.6027397260273972,0.8653846153846154,True
voc2007_illu_item10-_RT_6,gpt-5-mini,Phase 2 (VLM),470,471,0.588477366255144,0.6385542168674698,True
voc2007_illu_item10-_RT_7,gpt-5-mini,Phase 2 (VLM),409,400,0.609984399375975,0.5507246376811594,True
voc2007_illu_item10-_RT_8,gpt-5-mini,Phase 2 (VLM),455,457,0.5992317541613317,0.275,True
voc2007_illu_item10-_RT_9,gpt-5-mini,Phase 2 (VLM),368,385,0.6555740432612313,0.4393939393939394,True
voc2007_illu_item10-_R_1,gpt-5-mini,Phase 2 (VLM),288,275,0.6542669584245077,0.7659574468085106,True
voc2007_illu_item10-_R_10,gpt-5-mini,Phase 2 (VLM),368,363,0.6309963099630996,0.5862068965517241,True
voc2007_illu_item10-_R_2,gpt-5-mini,Phase 2 (VLM),440,437,0.5639097744360902,0.5774647887323944,True
voc2007_illu_item10-_R_3,gpt-5-mini,Phase 2 (VLM),440,430,0.6178521617852162,0.5571428571428572,True
voc2007_illu_item10-_R_4,gpt-5-mini,Phase 2 (VLM),237,231,0.7057471264367816,0.4222222222222222,True
voc2007_illu_item10-_R_5,gpt-5-mini,Phase 2 (VLM),287,273,0.6595744680851063,0.7608695652173914,True
voc2007_illu_item10-_R_6,gpt-5-mini,Phase 2 (VLM),287,288,0.6742857142857143,0.29310344827586204,True
voc2007_illu_item10-_R_7,gpt-5-mini,Phase 2 (VLM),241,241,0.719758064516129,0.3673469387755102,True
voc2007_illu_item10-_R_8,gpt-5-mini,Phase 2 (VLM),287,287,0.6602564102564102,0.3793103448275862,True
voc2007_illu_item10-_R_9,gpt-5-mini,Phase 2 (VLM),455,458,0.5350553505535055,0.30864197530864196,True
voc2007_illu_item10-_T_1,gpt-5-mini,Phase 2 (VLM),313,303,0.6714285714285714,0.7346938775510204,True
voc2007_illu_item10-_T_10,gpt-5-mini,Phase 2 (VLM),368,363,0.6565217391304348,0.5409836065573771,True
voc2007_illu_item10-_T_2,gpt-5-mini,Phase 2 (VLM),405,392,0.6258890469416786,0.49230769230769234,True
voc2007_illu_item10-_T_3,gpt-5-mini,Phase 2 (VLM),453,444,0.5892857142857143,0.45714285714285713,True
voc2007_illu_item10-_T_4,gpt-5-mini,Phase 2 (VLM),370,379,0.6569230769230769,0.6440677966101694,True
voc2007_illu_item10-_T_5,gpt-5-mini,Phase 2 (VLM),313,312,0.672566371681416,0.3050847457627119,True
voc2007_illu_item10-_T_6,gpt-5-mini,Phase 2 (VLM),405,404,0.6287425149700598,0.22784810126582278,True
voc2007_illu_item10-_T_7,gpt-5-mini,Phase 2 (VLM),453,440,0.608,0.6268656716417911,True
voc2007_illu_item10-_T_8,gpt-5-mini,Phase 2 (VLM),441,430,0.6451149425287356,0.5588235294117647,True
voc2007_illu_item10-_T_9,gpt-5-mini,Phase 2 (VLM),453,442,0.6244897959183674,0.6956521739130435,True
voc2007_scan_item10+_1,gpt-5-mini,Phase 2 (VLM),617,627,0.530952380952381,0.3474576271186441,True
voc2007_scan_item10+_10,gpt-5-mini,Phase 2 (VLM),948,950,0.4516380655226209,0.2929936305732484,True
voc2007_scan_item10+_11,gpt-5-mini,Phase 2 (VLM),948,954,0.36852589641434264,0.3333333333333333,True
voc2007_scan_item10+_12,gpt-5-mini,Phase 2 (VLM),947,943,0.4853963838664812,0.2781456953642384,True
voc2007_scan_item10+_13,gpt-5-mini,Phase 2 (VLM),950,961,0.5173089483997387,0.2839506172839506,True
voc2007_scan_item10+_14,gpt-5-mini,Phase 2 (VLM),949,951,0.4750733137829912,0.17791411042944785,True
voc2007_scan_item10+_15,gpt-5-mini,Phase 2 (VLM),949,960,0.47050147492625366,0.29878048780487804,True
voc2007_scan_item10+_16,gpt-5-mini,Phase 2 (VLM),949,957,0.4868995633187773,0.2654320987654321,True
voc2007_scan_item10+_17,gpt-5-mini,Phase 2 (VLM),949,967,0.41397379912663756,0.23214285714285715,True
voc2007_scan_item10+_18,gpt-5-mini,Phase 2 (VLM),948,957,0.476056338028169,0.29012345679012347,True
voc2007_scan_item10+_19,gpt-5-mini,Phase 2 (VLM),951,966,0.3670774647887324,0.16071428571428573,True
voc2007_scan_item10+_2,gpt-5-mini,Phase 2 (VLM),505,499,0.5993189557321226,0.4470588235294118,True
voc2007_scan_item10+_20,gpt-5-mini,Phase 2 (VLM),951,973,0.46868091378039795,0.1781609195402299,True
voc2007_scan_item10+_21,gpt-5-mini,Phase 2 (VLM),919,929,0.44085173501577285,0.16049382716049382,True
voc2007_scan_item10+_22,gpt-5-mini,Phase 2 (VLM),948,967,0.41362126245847175,0.18023255813953487,True
voc2007_scan_item10+_23,gpt-5-mini,Phase 2 (VLM),949,954,0.5052840158520475,0.1144578313253012,True
voc2007_scan_item10+_24,gpt-5-mini,Phase 2 (VLM),948,942,0.5670945157526255,0.2662337662337662,True
voc2007_scan_item10+_25,gpt-5-mini,Phase 2 (VLM),948,957,0.4501257334450964,0.2804878048780488,True
voc2007_scan_item10+_26,gpt-5-mini,Phase 2 (VLM),917,921,0.47536012130401817,0.2792207792207792,True
voc2007_scan_item10+_27,gpt-5-mini,Phase 2 (VLM),926,932,0.5252100840336135,0.4025157232704403,True
voc2007_scan_item10+_28,gpt-5-mini,Phase 2 (VLM),950,965,0.44850255661066474,0.14705882352941177,True
voc2007_scan_item10+_29,gpt-5-mini,Phase 2 (VLM),918,929,0.4845434938892883,0.3057324840764331,True
voc2007_scan_item10+_3,gpt-5-mini,Phase 2 (VLM),582,603,0.5940130963517306,0.3983739837398374,True
voc2007_scan_item10+_30,gpt-5-mini,Phase 2 (VLM),949,957,0.44540455616653574,0.35185185185185186,True
voc2007_scan_item10+_31,gpt-5-mini,Phase 2 (VLM),950,962,0.557907113462669,0.14792899408284024,True
voc2007_scan_item10+_32,gpt-5-mini,Phase 2 (VLM),948,939,0.39696699375557537,0.22972972972972974,True
voc2007_scan_item10+_33,gpt-5-mini,Phase 2 (VLM),949,951,0.5023728813559322,0.14545454545454545,True
voc2007_scan_item10+_34,gpt-5-mini,Phase 2 (VLM),947,957,0.4207221350078493,0.17964071856287425,True
voc2007_scan_item10+_35,gpt-5-mini,Phase 2 (VLM),948,946,0.4630071599045346,0.225,True
voc2007_scan_item10+_4,gpt-5-mini,Phase 2 (VLM),583,586,0.5056179775280899,0.4742268041237113,True
voc2007_scan_item10+_5,gpt-5-mini,Phase 2 (VLM),444,434,0.6576576576576577,0.573170731707317,True
voc2007_scan_item10+_6,gpt-5-mini,Phase 2 (VLM),583,596,0.5853658536585366,0.42105263157894735,True
voc2007_scan_item10+_7,gpt-5-mini,Phase 2 (VLM),585,584,0.5567282321899736,0.51,True
voc2007_scan_item10+_8,gpt-5-mini,Phase 2 (VLM),457,451,0.6655518394648829,0.3488372093023256,True
voc2007_scan_item10+_9,gpt-5-mini,Phase 2 (VLM),583,584,0.5635876840696118,0.46938775510204084,True
voc2007_scan_item10-_1,gpt-5-mini,Phase 2 (VLM),289,281,0.682,0.5102040816326531,True
voc2007_scan_item10-_10,gpt-5-mini,Phase 2 (VLM),293,286,0.675146771037182,0.9148936170212766,True
voc2007_scan_item10-_11,gpt-5-mini,Phase 2 (VLM),287,290,0.6422222222222222,0.2786885245901639,True
voc2007_scan_item10-_12,gpt-5-mini,Phase 2 (VLM),453,438,0.5924479166666666,0.515625,True
voc2007_scan_item10-_13,gpt-5-mini,Phase 2 (VLM),368,370,0.6808510638297872,0.47619047619047616,True
voc2007_scan_item10-_14,gpt-5-mini,Phase 2 (VLM),313,303,0.681640625,0.8666666666666667,True
voc2007_scan_item10-_15,gpt-5-mini,Phase 2 (VLM),370,376,0.6177536231884058,0.5714285714285714,True
voc2007_scan_item10-_16,gpt-5-mini,Phase 2 (VLM),406,406,0.6476323119777159,0.1875,True
voc2007_scan_item10-_17,gpt-5-mini,Phase 2 (VLM),261,249,0.7256637168141593,0.7708333333333334,True
voc2007_scan_item10-_18,gpt-5-mini,Phase 2 (VLM),368,355,0.6710526315789473,0.9038461538461539,True
voc2007_scan_item10-_19,gpt-5-mini,Phase 2 (VLM),247,236,0.7265822784810126,0.9736842105263158,True
voc2007_scan_item10-_2,gpt-5-mini,Phase 2 (VLM),368,371,0.5841584158415841,0.5238095238095238,True
voc2007_scan_item10-_20,gpt-5-mini,Phase 2 (VLM),453,442,0.5791788856304986,0.5652173913043478,True
voc2007_scan_item10-_21,gpt-5-mini,Phase 2 (VLM),313,309,0.6641975308641975,0.43859649122807015,True
voc2007_scan_item10-_22,gpt-5-mini,Phase 2 (VLM),393,380,0.6671052631578948,0.5294117647058824,True
voc2007_scan_item10-_23,gpt-5-mini,Phase 2 (VLM),373,382,0.6460317460317461,0.5064935064935064,True
voc2007_scan_item10-_24,gpt-5-mini,Phase 2 (VLM),261,248,0.7240618101545254,0.8478260869565217,True
voc2007_scan_item10-_25,gpt-5-mini,Phase 2 (VLM),260,253,0.7694805194805194,0.5102040816326531,True
voc2007_scan_item10-_26,gpt-5-mini,Phase 2 (VLM),453,439,0.6013422818791946,0.5942028985507246,True
voc2007_scan_item10-_27,gpt-5-mini,Phase 2 (VLM),368,373,0.643859649122807,0.8095238095238095,True
voc2007_scan_item10-_28,gpt-5-mini,Phase 2 (VLM),467,458,0.6057571964956195,0.3670886075949367,True
voc2007_scan_item10-_29,gpt-5-mini,Phase 2 (VLM),369,358,0.6211382113821138,0.6,True
voc2007_scan_item10-_3,gpt-5-mini,Phase 2 (VLM),405,400,0.6168929110105581,0.5571428571428572,True
voc2007_scan_item10-_30,gpt-5-mini,Phase 2 (VLM),406,402,0.574757281553398,0.2692307692307692,True
voc2007_scan_item10-_31,gpt-5-mini,Phase 2 (VLM),312,308,0.6454352441613588,0.4716981132075472,True
voc2007_scan_item10-_32,gpt-5-mini,Phase 2 (VLM),286,285,0.682648401826484,0.3793103448275862,True
voc2007_scan_item10-_33,gpt-5-mini,Phase 2 (VLM),286,282,0.6993006993006993,0.96,True
voc2007_scan_item10-_34,gpt-5-mini,Phase 2 (VLM),313,310,0.6729957805907173,0.4642857142857143,True
