sample_id,image_path,ground_truth,language,dataset,prediction_azure_intelligence,inference_time_ms_azure_intelligence,tokens_used_azure_intelligence,error_azure_intelligence,prediction_mistral_document_ai,inference_time_ms_mistral_document_ai,tokens_used_mistral_document_ai,error_mistral_document_ai
iam_160_c04-023,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_160_c04-023/handwritten.png,"He has earned his break . The film is a well-made
Variation on that sinister yarn in which half the cast
try to persuade the heroine that she is out of her mind .
Despite flagrant cheating the eerie atmosphere is
built up neatly . Susan Strasberg is the crippled
damsel in distress .",,IAM_mini,"He has earned his break. The film is a well-made variation on that sinister yarn in
which half the cast try to persuade the heroine that she is out of her mind. Despite
flagrant cheating the eerie atmosphere is built up neatly. Susan Strasberg is the
crippled damsel in distress.",2484.8010540008545,,,He has earned his break. The film is a well-made variation on that sinister yarn in which half the cast try to persuade the heroine that she is out of her mind. Despite flagrant cheating the eerie atmosphere is built up neatly. Susan Strasberg is the crippled damsel in distress.,1224.592924118042,,
iam_164_c04-075,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_164_c04-075/handwritten.png,"Thus, musician David Lisbon's chances of being a starred
1
disc solo pianist were greatly enhanced when he dug out
A PACKET OF DRAWING-PINS. ""Why not"", thought
ex- soldier
11
Mr. Lisbon , who is twenty - three , and lives in Dagenham , Essex ,
press a thumb. tack into the nose of the hammers that strike
the piano strings ?"" He did , on his piano at home . There weren't
enough tacks and he got only the middle hammers done .",,IAM_mini,"Thus, musician David Lisbon's chances of being a starred disc solo pianist were greatly
enhanced when he dug out A PACKET OF DRAWING-PINS. ""Why not,"" thought
ex-soldier Mr. Lisbon, who is twenty-three, and lives in Dagenham, Essex, ""press a
thumb-tack into the nose of the hammers that strike the piano strings?"" He did, on
his piano at home. There weren't enough tacks and he got only the middle hammers
done.",2565.3910636901855,,,"Thus, musician David Lisbon's chances of being a starred disc solo pianist were greatly enhanced when he dug out A PACKET OF DRAWING-PINS. ""Why not,"" thought ex-soldier Mr. Lisbon, who is twenty-three, and lives in Dagenham, Essex, ""press a thumb-tack into the nose of the hammers that strike the piano strings?"" He did, on his piano at home. There weren't enough tacks and he got only the middle hammers done.",1439.1090869903564,,
iam_166_c04-089,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_166_c04-089/handwritten.png,"Now along comes his solo disc , featuring two of his town
compositions , "" Deerstalker "" and "" Almost Grown Up."" VERDICT :
Mr. Lisbon has it taped . And tacked . And he says : "" Just as well
I had only one box of tacks - it might have been so
different ... "" More news from the ivory - thumping dept ...
Russ Conway , who has tinkled his way to fame on an old zpianna ,
comes in with another of his own works : "" Parade of the
Poppets"" (Columbia).",,IAM_mini,"Now along comes his solo disc, featuring two of his own compositions, ""Deerstalker""
and ""Almost Grown Up."" VERDICT: Mr. Lisbon has it taped. And tacked. And he
says: ""Just as well I had only one box of tacks - it might have been so different .... ""
More news from the ivory-thumping dept .... Russ Conway, who has tinkled his way
to fame on an old 2pianna, comes in with another of his own works: ""Parade of the
Poppets"" (Columbia).",2585.6330394744873,,,"Now along comes his solo disc, featuring two of his own compositions, ""Deerstalker"" and ""Almost Grown Up."" VERDICT: Mr. Lisbon has it taped. And tacked. And he says: ""Just as well I had only one box of tacks - it might have been so different...."" More news from the ivory-thumping dept.... Russ Conway, who has tinkled his way to fame on an old 2pianna, comes in with another of his own works: ""Parade of the Poppets"" (Columbia).",2258.826971054077,,
iam_166_c04-098,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_166_c04-098/handwritten.png,"But not one of his nimble-fingered best . GERMANY'S Russ
Conway is a pianist who calls himself CRAZY OTTO . But
nothing crazy about his pianistics . He pounds merrily away
at a piece called "" Piccadilly "" ( Polydor ) . I find it cute .
American pianist Floyd Cramer , who played for Elvis on "" It's
Now or Never ,"" looks like having a success on his own with
"" On the Rebound "" ( RCA ) .",,IAM_mini,"But not one of his nimble-fingered best. GERMANY'S Russ Conway is a pianist
who calls himself CRAZY OTTO. But nothing crazy about his pianistics. He pounds
merrily away at a piece called ""Piccadilly"" (Polydor). I find it cute. American pianist
Floyd Cramer, who played for Elvis on ""It's Now or Never,"" looks like having a success
on his own with ""On the Rebound"" (RCA).",2530.149221420288,,,"But not one of his nimble-fingered best. GERMANY'S Russ Conway is a pianist who calls himself CRAZY OTTO. But nothing crazy about his pianistics. He pounds merrily away at a piece called ""Piccadilly"" (Polydor). I find it cute. American pianist Floyd Cramer, who played for Elvis on ""It's Now or Never,"" looks like having a success on his own with ""On the Rebound"" (RCA).",2248.759984970093,,
iam_168_c04-116,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_168_c04-116/handwritten.png,"He is also a director of a couple of garages . And he finds time as well to be a lyric
writer . He writes with Tolchard Evans, composer of
"" Lady of Spain "" and other big hits .
Tolch , as he is known in Tin Pan Alley , lives songs with a month in the title . He wrote
"" My September love "" , the big David Whitfield hit of 1956 .",,IAM_mini,"He is also a director of a couple of garages. And he finds time as well to be a lyric
writer. He writes with Tolchard Evans, composer of ""Lady of Spain"" and other big
hits. Tolch, as he is known in Tin Pan Alley, likes songs with a month in the title.
He wrote ""My September Love,"" the big David Whitfield hit of 1956.",2512.586832046509,,,"He is also a director of a couple of garages. And he finds time as well to be a lyric writer. He writes with Tolchard Evans, composer of ""Lady of Spain"" and other big hits. Tolch, as he is known in Tin Pan Alley, likes songs with a month in the title. He wrote ""My September Love,"" the big David Whitfield hit of 1956.",1741.7397499084473,,
iam_170_c04-150,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_170_c04-150/handwritten.png,"Potter screamed during an action , and was arrested . He
claimed he had seen a vision of God -only the padre and his
CO believed him . Courtenay played the part with a gonky
Northern defiance . The cameras played continuously on his
ggy face , and obstinate , baffled eyes . They stripped
him of his ugly battle-dress , to leave him for
what he was - Better , a frightened boy who had a
vision",,IAM_mini,"Potter screamed during an action, and was arrested. He claimed he had seen a vision
of God - only the padre and his C O believed him. Courtenay played the part with a
gawky, Northern defiance. The cameras played continuously on his craggy face, and
obstinate, baffled eyes. They stripped him of his ugly battle-dress, to leave him for
what he was - Potter, a frightened boy who had a vision.",2539.3829345703125,,,"Potter screamed during an action, and was arrested. He claimed he had seen a vision of God - only the padre and his C O believed him. Courtenay played the part with a gawky, Northern defiance. The cameras played continuously on his craggy face, and obstinate, baffled eyes. They stripped him of his ugly battle-dress, to leave him for what he was - Potter, a frightened boy who had a vision.",1792.0901775360107,,
iam_171_c04-156,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_171_c04-156/handwritten.png,"It was a splendid interpretation of that
part. The rest of the cast were well chosen,
with James Maxwell making a fine job of the
sympathetic CO. Paul Daneman gave another
first - class performance last night as a
wartime naval officer in the BBC's
"" The Little Rey .
4",,IAM_mini,"It was a splendid interpretation of the part. The rest of the cast were well chosen,
with James Maxwell making a fine job of the sympathetic C O. Paul Daneman gave
another first-class performance last night as a wartime naval officer in the B B C's
""The Little Key.""",2483.0429553985596,,,"It was a splendid interpretation of the part. The rest of the cast were well chosen, with James Maxwell making a fine job of the sympathetic C O. Paul Daneman gave another first-class performance last night as a wartime naval officer in the B B C's ""The Little Key.""",2722.6529121398926,,
iam_172_c04-165,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_172_c04-165/handwritten.png,"The film replaced "" What's My Line ! "" and "" Belly
Guest"" programmes because of an electricians'
strike . It showed Britain today through the eyes
of an American TV reporter, Eric Sevareid, and
British personalities , Among them - Professor
Dennis Brogan , Shelagh Delaney, and Alan Sillitoe.
The film covered a wide aspect of the British
Scene , ranging from pubs , the Eton wall game ,
to the European Common Market .",,IAM_mini,"The film replaced ""What's My Line?"" and ""Be My Guest"" programmes because of
an electricians' strike. It showed Britain today through the eyes of an American T
V reporter, Eric Sevareid, and British personalities. Among them - Professor Dennis
Brogan, Shelagh Delaney, and Alan Sillitoe. The film covered a wide aspect of the
British scene, ranging from pubs, the Eton wall game, to the European Common
Market.",2500.9970664978027,,,"The film replaced ""What's My Line?"" and ""Be My Guest"" programmes because of an electricians' strike. It showed Britain today through the eyes of an American T V reporter, Eric Sevareid, and British personalities. Among them - Professor Dennis Brogan, Shelagh Delaney, and Alan Sillitoe. The film covered a wide aspect of the British scene, ranging from pubs, the Eton wall game, to the European Common Market.",2468.2390689849854,,
iam_175_d01-016,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_175_d01-016/handwritten.png,"The second said flat the problemes which arise from the comparisons with
the Synaptics can be reasonably solved by paying due regard to the time and
plan and to the diferent public for which , or against which , the author work .
The third article excluded any allegorical interpretation of the Gospel .",,IAM_mini,"The second said that the problems which arise from the comparisons with the Syn-
optics can be reasonably solved by paying due regard to the time and plan and to
the different public for which, or against which, the author wrote. The third article
excluded any allegorical interpretation of the Gospel.",2470.4208374023438,,,"The second said that the problems which arise from the comparisons with the Synoptics can be reasonably solved by paying due regard to the time and plan and to the different public for which, or against which, the author wrote. The third article excluded any allegorical interpretation of the Gospel.",1459.6397876739502,,
iam_175_d01-019,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_175_d01-019/handwritten.png,"There is a whole group of theories which attempt to explain the problems of the
Fourth Gospel by explanations based on assumed textual dislocations . The
present stale of the Gospel is the result of an accident - prone history . Me
original was written on a wall , or coolex , which fell into disorderor was
accidentally damaged . An editor , who was not the author , made what he
could of the chaos by placing the fragments , or sheets , or pages , in order .",,IAM_mini,"There is a whole group of theories which attempt to explain the problems of the
Fourth Gospel by explanations based on assumed textual dislocations. The present
state of the Gospel is the result of an accident-prone history. The original was written
on a roll, or codex, which fell into disorder or was accidentally damaged. An editor,
who was not the author, made what he could of the chaos by placing the fragments,
or sheets, or pages, in order.",7707.801103591919,,,"There is a whole group of theories which attempt to explain the problems of the Fourth Gospel by explanations based on assumed textual dislocations. The present state of the Gospel is the result of an accident-prone history. The original was written on a roll, or codex, which fell into disorder or was accidentally damaged. An editor, who was not the author, made what he could of the chaos by placing the fragments, or sheets, or pages, in order.",1331.1901092529297,,
iam_176_d01-024,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_176_d01-024/handwritten.png,"Most of those who expound a theory of textual
dislocation take it for granted that the Gospel was
written entirely by one author before the
disturbance took place but a few leave it open
to suppose that the original book had been
revised even before the upheaval . The ingenuity
of the theories is impressive and is the best
argument against them
Thomas Spreng",,IAM_mini,"Most of those who expound a theory of textual dislocation take it for granted that
the Gospel was written entirely by one author before the disturbance took place but
a few leave it open to suppose that the original book had been revised even before
the upheaval. The ingenuity of the theories is impressive and is the best argument
against them.",2513.826847076416,,,Most of those who expound a theory of textual dislocation take it for granted that the Gospel was written entirely by one author before the disturbance took place but a few leave it open to suppose that the original book had been revised even before the upheaval. The ingenuity of the theories is impressive and is the best argument against them.,1198.89497756958,,
iam_177_d01-049,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_177_d01-049/handwritten.png,"The one real weakness of the Commentator's
case is that , in common with all his colleagues ,
he has not , until now , been able to exhibit exactly
how this enlargement was effected nor has he
been able to explain the textual movements by
showing that such changes are part of a
simple and coherent plan . To understand how
this is possible it is necessary to examine the
text of the Gospel .",,IAM_mini,"The one real weakness of the Commentator's case is that, in common with all his
colleagues, he has not, until now, been able to exhibit exactly how this enlargement
was effected nor has he been able to explain the textual movements by showing that
such changes are part of a simple and coherent plan. To understand how this is
possible it is necessary to examine the text of the Gospel.",2474.8380184173584,,,"The one real weakness of the Commentator's case is that, in common with all his colleagues, he has not, until now, been able to exhibit exactly how this enlargement was effected nor has he been able to explain the textual movements by showing that such changes are part of a simple and coherent plan. To understand how this is possible it is necessary to examine the text of the Gospel.",1672.6040840148926,,
iam_177_d01-052,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_177_d01-052/handwritten.png,"THE Fourth Gospel was almost certainly
written in Greek . A modern text of the
Gospel represents the work of generations of
scholars who have compared the many mann -
scripts of John and worked out the version
which is most likely to have been the original
wording . It is not possible to establish any one
text with absolute precision .",,IAM_mini,"THE Fourth Gospel was almost certainly written in Greek. A modern text of the
Gospel represents the work of generations of scholars who have compared the many
manuscripts of John and worked out the version which is most likely to have been the
original wording. It is not possible to establish any one text with absolute precision.",2497.001886367798,,,THE Fourth Gospel was almost certainly written in Greek. A modern text of the Gospel represents the work of generations of scholars who have compared the many manuscripts of John and worked out the version which is most likely to have been the original wording. It is not possible to establish any one text with absolute precision.,1145.9507942199707,,
iam_178_d01-060,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_178_d01-060/handwritten.png,"At first sight the difference between
Souter and the other texts is rather
large . But the British text includes
the paragraph 7.53 - 8. 11 , the Woman
taken in Adultery , and this accounts
for 178 words out of 279 , which is
the difference between the 15, 695 words
of Southr's text and the 15, 416 of Nestle's .
The omission or inclusion of this paragraph
is a matter of editional decision rather",,IAM_mini,"At first sight the difference between Souter and the other texts is rather large. But
the British text includes the paragraph 7.53-8.11, the Woman taken in Adultery, and
this accounts for 178 words out of 279, which is the difference between the 15,695
words of Souter's text and the 15,416 of Nestle's. The omission or inclusion of this
paragraph is a matter of editorial decision rather than scribal emendation, and it must
be included in the Gospel and studied, even if the result of the study were to decide
that the paragraph should then be excluded.",2774.3518352508545,,,"At first sight the difference between Souter and the other texts is rather large. But the British text includes the paragraph 7.53-8.11, the Woman taken in Adultery, and this accounts for 178 words out of 279 , which is the difference between the 15,695 words of Souter's text and the 15,416 of Nestle's. The omission or inclusion of this paragraph is a matter of editorial decision rather than scribal emendation, and it must be included in the Gospel and studied, even if the result of the study were to decide that the paragraph should then be excluded.",2433.65478515625,,
iam_179_d01-080,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_179_d01-080/handwritten.png,"The bar was the commonest working , but others
were also used . Pots sometimes served in place of the
bar , and there are cases where spacing is used as
it is now used to work a paragraph ending . Frequently
paragraphes workings were omitted . C. H. Roberts is of
the Opinion that in the Original of the Fourth Gospel
some markings would be used , "" Ough which , it is
impossible to say.",,IAM_mini,"The bar was the commonest marking, but others were also used. Dots sometimes
served in place of the bar, and there are cases where spacing is used as it is now used
to mark a paragraph ending. Frequently paragraphos markings were omitted. C. H.
Roberts is of the opinion that in the original of the Fourth Gospel some markings
would be used, although which, it is impossible to say.",2521.36492729187,,,"The bar was the commonest marking, but others were also used. Dots sometimes served in place of the bar, and there are cases where spacing is used as it is now used to mark a paragraph ending. Frequently paragraphos markings were omitted. C. H. Roberts is of the opinion that in the original of the Fourth Gospel some markings would be used, although which, it is impossible to say.",2353.7399768829346,,
iam_179_d01-085,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_179_d01-085/handwritten.png,"Professor E. G. Turner is inclined to take view that
the original of the Gospel would be unworked . The
original of the Gospel , whether written on a roll or codex ,
whether paragraphed or not , would be laid out in
columns . This is the invariable practice of ancient
manuscripts . A common size of column would hold
about one third of a page of Sauter's print .",,IAM_mini,"Professor E. G. Turner is inclined to take the view that the original of the Gospel
would be unmarked. The original of the Gospel, whether written on a roll or codex,
whether paragraphed or not, would be laid out in columns. This is the invariable
practice of ancient manuscripts. A common size of column would hold about one
third of a page of Souter's print.",2539.5150184631348,,,"Professor E. G. Turner is inclined to take the view that the original of the Gospel would be unmarked. The original of the Gospel, whether written on a roll or codex, whether paragraphed or not, would be laid out in columns. This is the invariable practice of ancient manuscripts. A common size of column would hold about one third of a page of Souter's print.",1847.8038311004639,,
iam_180_d01-098,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_180_d01-098/handwritten.png,"The edge of this sheet was attached to a wooden dowel
and the sheet wound round this central pain . The roll made
a simple and serviceable book . It was robust - the number
which have survived the centuries is ample evidence of
this - and it was easily stored . It had two disadvantages . It
was generally a single-sided form of book , and it was not
an easy form of book in which to find a
reference",,IAM_mini,"The edge of this sheet was attached to a wooden dowel and the sheet wound round
this central pin. The roll made a simple and serviceable book. It was robust - the
number which have survived the centuries is ample evidence of this - and it was easily
stored. It had two disadvantages. It was generally a single-sided form of book, and it
was not an easy form of book in which to find a reference.",7071.7833042144775,,,"The edge of this sheet was attached to a wooden dowel and the sheet wound round this central pin. The roll made a simple and serviceable book. It was robust - the number which have survived the centuries is ample evidence of this - and it was easily stored. It had two disadvantages. It was generally a single-sided form of book, and it was not an easy form of book in which to find a reference.",1906.6762924194336,,
iam_181_d01-118,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_181_d01-118/handwritten.png,"Against these advantages the codex was fragile and
might be bulky . It is sometimes possible to tell
whether or not a particular text was written on
a roll or a codex . Rolls were prepared for
writing , but any papyrus left unused at the
und could be cut off . If the text was longer than
the roll , a sheet could easily be glued on .",,IAM_mini,"Against these advantages the codex was fragile and might be bulky. It is sometimes
possible to tell whether or not a particular text was written on a roll or a codex. Rolls
were prepared for writing, but any papyrus left unused at the end could be cut off.
If the text was longer than the roll, a sheet could easily be glued on.",2479.9511432647705,,,"Against these advantages the codex was fragile and might be bulky. It is sometimes possible to tell whether or not a particular text was written on a roll or a codex. Rolls were prepared for writing, but any papyrus left unused at the end could be cut off. If the text was longer than the roll, a sheet could easily be glued on.",4320.199012756348,,
iam_184_d04-005,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_184_d04-005/handwritten.png,"According to the legend , Solomon had asked the
Prince of the Demons, ""Ashmodeus"" to bring him
the shamir and Ashmodeus told him that the
Shamir had not been placed under his change, as
there is no Shamir in Gehenna (Hell). An eagle
brought the Shamir to Solomon from tolen ,
the Paradise, the only place where the Shamir
could be found .",,IAM_mini,"According to the legend, Solomon had asked the Prince of the Demons, ""Ashmodeus""
to bring him the Shamir and Ashmodeus told him that the Shamir had not been
placed under his charge, as there is no Shamir in Gehenna (Hell). An eagle brought
the Shamir to Solomon from Eden, the Paradise, the only place where the Shamir
could be found.",2507.2617530822754,,,"According to the legend, Solomon had asked the Prince of the Demons, ""Ashmodeus"" to bring him the Shamir and Ashmodeus told him that the Shamir had not been placed under his charge, as there is no Shamir in Gehenna (Hell). An eagle brought the Shamir to Solomon from Eden, the Paradise, the only place where the Shamir could be found.",2506.115674972534,,
iam_185_d04-012,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_185_d04-012/handwritten.png,"The word
Shamir was used as a
name ( Git. 68a.
). The Hebrew
personal
11
word SHAMIR"" means
guarded or preser-
ved. There fore
the real man , who
regards himself
as insignificant, as the
11
Prager Says : What am I ? A worm "", he
is the Shamir and Such a man
ful fils
the shmah, loves the Lord
God with
all his heart and with all his soul and
1
with all his might
and studies the
word of
God",,IAM_mini,"The word Shamir was used as a personal name (Git. 68a). The Hebrew word
""SHAMIR"" means guarded or preserved. Therefore, the real man, who regards him-
self as insignificant, as the prayer says: ""What am I? A worm"", he is the Shamir and
such a man fulfils the Shmah, loves the Lord God with all his heart, and with all his
soul and with all his might and studies the word of God.",2484.154224395752,,,"The word Shamir was used as a personal name (Git. 68a). The Hebrew word ""SHAMIR"" means guarded or preserved. Therefore, the real man, who regards himself as insignificant, as the prayer says: ""What am I? A worm"", he is the Shamir and such a man fulfils the Shmah, loves the Lord God with all his heart, and with all his soul and with all his might and studies the word of God.",2151.405096054077,,
iam_186_d04-021,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_186_d04-021/handwritten.png,"' Che action of the Shamir writes books and their
books are readable . This Shamir in indeed a rate
diamond that incises the hardest rock , the hardest .
facts . And these creatures existed from the
beginning . It is "" the stone , which the builders
refused , but it is to become the head-stone
of the corner "" . ( Ps. 118 , 22 . ) And the Stone Shall
tell !",,IAM_mini,"The action of the Shamir writes books and their books are readable. This Shamir
is indeed a rare diamond that incises the hardest rock, the hardest facts. And these
creatures existed from the beginning. It is ""the stone, which the builders refused,
but it is to become the head-stone of the corner"". (Ps. 118, 22.) And the stone shall
tell!",2504.384994506836,,,"The action of the Shamir writes books and their books are readable. This Shamir is indeed a rare diamond that incises the hardest rock, the hardest facts. And these creatures existed from the beginning. It is ""the stone, which the builders refused, but it is to become the head-stone of the corner"". (Ps. 118, 22.) And the stone shall tell!",1460.9639644622803,,
iam_187_d04-032,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_187_d04-032/handwritten.png,"The Showgir's daily life writes the Decologne ,
which is written by two plates , the hard facts
of life , and all facts are "" one "" We have all
come across humay shamirs and they leave
a deep impression on our feelings and seyses .
They make us the Altar for God to exit
the Light which can be read in every
language . The Shamir is the "" seventh "" and
most
important
creature , that was created on
the eve of the Sabbath , to bring the
Sabbath , real peace to the whole world .",,IAM_mini,"The Shamir's daily life writes the Decalogue, which is written on two plates, the hard
facts of life, and all facts are ""one"". We have all come across human Shamirs and they
leave a deep impression on our feelings and senses. They make us the Altar for God
to emit the Light which can be read in every language. The Shamir is the ""seventh""
and most important creature, that was created on the eve of the Sabbath, to bring
the Sabbath, real peace to the whole world.",2479.6969890594482,,,"The Shamir's daily life writes the Decalogue, which is written on two plates, the hard facts of life, and all facts are ""one"". We have all come across human Shamirs and they leave a deep impression on our feelings and senses. They make us the Altar for God to emit the Light which can be read in every language. The Shamir is the ""seventh"" and most important creature, that was created on the eve of the Sabbath, to bring the Sabbath, real peace to the whole world.",4810.473203659058,,
iam_187_d04-037,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_187_d04-037/handwritten.png,"They the whole earth will be His Altar . "" And it
shall came to pass , if Iye shall 1hearkey
diligently uyto my cormaycryents, which I coupyayd
You this day , to love the Lord your God , and to
serve thing with all your heart and with all
your soul . ""This may seem very good , but there
Is something deficient .",,IAM_mini,"Then the whole earth will be His Altar. ""And it shall come to pass, if 1ye shall
lhearken diligently unto my commandments, which I command you this day, to love
the Lord your God, and to serve Him with all your heart and with all your soul.""
This may seem very good, but there is something deficient.",2557.023048400879,,,"Then the whole earth will be His Altar. ""And it shall come to pass, if 1ye shall 1hearken diligently unto my commandments, which I command you this day, to love the Lord your God, and to serve Him with all your heart and with all your soul."" This may seem very good, but there is something deficient.",1667.4692630767822,,
iam_189_d04-050,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_189_d04-050/handwritten.png,"They will not work in union . if physical power , spiritual power
and visionary power is not united , man will remain in his heart
Selfish and think only of one's personal advantage to
grafity selfish aims , then each man will gather - in
for himself only, instead of all to help to gather your
with your wine and your oil",,IAM_mini,"They will not work in union. If physical power, spiritual power and visionary power
is not united, man will remain in his heart selfish and think only of one's personal
advantage to gratify selfish aims, then each man will gather-in for himself only, instead
of all to help to gather your corn, your wine and your oil.",3359.192132949829,,,"They will not work in union. If physical power, spiritual power and visionary power is not united, man will remain in his heart selfish and think only of one's personal advantage to gratify selfish aims, then each man will gather-in for himself only, instead of all to help to gather your corn, your wine and your oil.",1742.0032024383545,,
iam_190_d04-058,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_190_d04-058/handwritten.png,"And you serve Mammon and God . And you cannot seeve
two masters , and you worship self-interest , isolating
yourself , under such conditions the goods are your gods .
And then the Lord's wrath be kindled against you and he
shut up the heavens that there is no rain, and that the land
yield not her Fruit and lost Lye perish quickly from off the
good land which the Lord 1 givethe you . ""
11",,IAM_mini,"And you serve Mammon and God. And you cannot serve two masters, and you
worship self-interest, isolating yourself, under such conditions the goods are your gods.
""And then the Lord's wrath be kindled against you, and he shut up the heavens, that
there is no rain, and that the land yield not her fruit and lest lye perish quickly from
off the good land which the Lord 1giveth you.""",3584.8441123962402,,,"And you serve Mammon and God. And you cannot serve two masters, and you worship self-interest, isolating yourself, under such conditions the goods are your gods. ""And then the Lord's wrath be kindled against you, and he shut up the heavens, that there is no rain, and that the land yield not her fruit and lest 1ye perish quickly from off the good land which the Lord 1giveth you.""",2043.1368350982666,,
iam_190_d04-062,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_190_d04-062/handwritten.png,"For without the vision to serve the Lord your God with all
your heart and with all your soul and with all your might
the problem of life cannot be solved . "" Therefore shall lye lay
up these my words in your heart and in your soul . "" The text
adds and in your soul , searching your soul .",,IAM_mini,"For without the vision to serve the Lord your God with all your heart and with all
your soul and with all your might the problem of life cannot be solved. ""Therefore
shall 1ye lay up these my words in your heart and in your soul."" The text adds and
in your soul, searching your soul.",5450.892925262451,,,"For without the vision to serve the Lord your God with all your heart and with all your soul and with all your might the problem of life cannot be solved. ""Therefore shall 1ye lay up these my words in your heart and in your soul."" The text adds and in your soul, searching your soul.",5059.063911437988,,
iam_192_d04-075,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_192_d04-075/handwritten.png,"The Messwak , which is nailed on the doorposts
contains those two lessons . The third lesson
of the Sumak ( Numbers 15 , 37 - 41 ) is
called "" the going-out of the land of
Egypt, It starts with the story of the fringes
the "" tsitsits , . This lesson used to be read
only in the morning . And the Talmud tells a
story , which is also in the Hagadak that
Rabbi Eleasar ben Assarja said,"" I am
nearly seventy and I had not succeeded that",,IAM_mini,"The Messusah, which is nailed on the doorposts contains those two lessons. The
third lesson of the Shmah (Numbers 15, 37-41) is called ""the going-out of the land of
Egypt"". It starts with the story of the fringes the ""tsitsits"". This lesson used to be
read only in the morning. And the Talmud tells a story, which is also in the Hagadah
that Rabbi Eleasar ben Assarja said, ""I am nearly seventy and I had not succeeded
that people should read 'the going out of Egypt' the passage Numbers 15, 37-41, by
night"", because the fringes (tsitsits) are only used in the day; till Ben Zoma came
and explained the verse (Deut. 16, 3) ""that 1thou 1mayest remember the day when
1thou 1camest forth out of the land of Egypt all the days of 1thy life.""",2537.1289253234863,,,"The Messusah, which is nailed on the doorposts contains those two lessons. The third lesson of the Shmah (Numbers 15, 37-41) is called ""the going-out of the land of Egypt"". It starts with the story of the fringes the ""tsitsits"". This lesson used to be read only in the morning. And the Talmud tells a story, which is also in the Hagadah that Rabbi Eleasar ben Assarja said, ""I am nearly seventy and I had not succeeded that people should read 'the going out of Egypt' the passage Numbers 15, 37-41, by night"", because the fringes (tsitsits) are only used in the day; till Ben Zoma came and explained the verse (Deut. 16, 3) ""that 1thou 1mayest remember the day when 1thou 1camest forth out of the land of Egypt all the days of 1thy life.""",2593.1358337402344,,
